rd_nm,addr,crsswlk_type,crsswlk_wdth,crsswlk_lngth,lon,lat
역광장로,경기도 오산시 오산동 906,1,6.0,8.0,127.0671342,37.14328093
오산로,경기도 오산시 오산동 906,1,8.0,10.0,127.0671342,37.14328093
오산로,경기도 오산시 오산동 906,1,5.0,10.0,127.0671342,37.14328093
역광장로,경기도 오산시 오산동 908,1,6.0,20.0,127.0685066,37.14303618
역광장로,경기도 오산시 오산동 908,1,2.0,15.0,127.0685066,37.14303618
경기동로,경기도 오산시 오산동 926,1,6.0,20.0,127.0764307,37.15793034
경기대로,경기도 오산시 오산동 62-8,4,6.0,6.0,127.073094,37.15564013
오산천로,경기도 오산시 오산동 63-15,1,5.0,10.0,127.0716914,37.15561307
경기대로,경기도 오산시 오산동 63-16,4,6.0,6.0,127.0726204,37.155577
경기대로,경기도 오산시 오산동 63-6,4,8.0,18.0,127.0729273,37.15553644
역광장로,경기도 오산시 오산동 682-8,1,6.0,20.0,127.0674608,37.14379145
역광장로,경기도 오산시 오산동 683-3,1,2.0,12.0,127.067526,37.14459337
경기대로,경기도 오산시 오산동 74-53,1,3.0,8.0,127.073364,37.15497479
경기동로,경기도 오산시 오산동 814-29,1,4.0,5.0,127.0762514,37.15939681
오산로,경기도 오산시 오산동 842-8,1,2.0,3.0,127.0684204,37.152367
오산로272번길,경기도 오산시 오산동 856-30,1,2.0,4.0,127.068652,37.151171
성호대로,경기도 오산시 오산동 890,1,5.0,20.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,8.0,20.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,3.0,3.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,3.0,3.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,3.0,4.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,3.0,5.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,7.0,18.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,7.0,20.0,127.0736985,37.15130161
성호대로,경기도 오산시 오산동 890,1,8.0,22.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,8.0,22.0,127.073625,37.15130161
경기대로,경기도 오산시 오산동 890,1,3.0,7.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,3.0,4.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,3.0,5.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,3.0,5.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,7.0,22.0,127.073684,37.15130161
경기대로,경기도 오산시 오산동 890,1,8.0,20.0,127.0736985,37.15130161
경기대로,경기도 오산시 오산동 890,1,2.0,7.0,127.073609,37.15130161
경기대로,경기도 오산시 오산동 890,1,2.0,25.0,127.073672,37.15130161
오산로290번길,경기도 오산시 오산동 891,1,2.0,4.0,127.0716406,37.15323018
성호대로93번길,경기도 오산시 오산동 893,1,3.0,6.0,127.0717208,37.15007556
오산로,경기도 오산시 오산동 894,1,2.0,4.0,127.0691222,37.15089372
경기대로,경기도 오산시 수청동 75,1,6.0,26.0,127.0676394,37.16233398
경기대로,경기도 오산시 오산동 120-3,1,6.0,18.0,127.073417,37.15440369
오산천로,경기도 오산시 오산동 341-3,1,5.0,10.0,127.0706829,37.155429
경기동로,경기도 오산시 오산동 34-21,1,3.0,22.0,127.076604,37.158217
경기대로,경기도 오산시 오산동 345-5,4,6.0,6.0,127.072312,37.155998
오산로,경기도 오산시 오산동 392-2,1,6.0,8.0,127.0685054,37.154536
오산로,경기도 오산시 오산동 403-6,1,2.0,8.0,127.0679818,37.153671
오산로,경기도 오산시 오산동 404-4,1,4.0,7.0,127.068646,37.1537302
오산로,경기도 오산시 오산동 406-2,1,4.0,7.0,127.068646,37.153588
오산로300번길,경기도 오산시 오산동 424-1,1,2.0,6.0,127.068741,37.15352152
오산천로,경기도 오산시 오산동 48-10,1,5.0,8.0,127.0689374,37.15511927
오산천로,경기도 오산시 오산동 48-10,1,5.0,8.0,127.0689374,37.15511927
오산천로,경기도 오산시 오산동 48-19,1,2.0,6.0,127.0683925,37.15482128
경기대로,경기도 오산시 오산동 49-1,4,6.0,6.0,127.0730428,37.156241
오산천로,경기도 오산시 오산동 503-69,1,4.0,8.0,127.0649889,37.1520301
오산천로,경기도 오산시 오산동 511-6,1,3.0,10.0,127.0636261,37.15022746
성호대로 43,경기도 오산시 오산동 524-1,1,2.0,5.0,127.0670421,37.1504447
경기동로,경기도 오산시 오산동 55,1,2.0,9.0,127.0732909,37.15595022
경기동로,경기도 오산시 오산동 55-3,1,3.0,7.0,127.0744076,37.15661283
경기동로,경기도 오산시 오산동 55-3,1,6.0,18.0,127.0744076,37.156628
경기동로,경기도 오산시 오산동 59-2,4,8.0,20.0,127.072917,37.1559307
경기대로,경기도 오산시 오산동 59-7,4,8.0,20.0,127.0725934,37.15618577
역광장로,경기도 오산시 오산동 603-160,1,3.0,24.0,127.0675375,37.14636847
역광장로,경기도 오산시 오산동 603-168,1,4.0,8.0,127.067659,37.14545672
성호대로,경기도 오산시 오산동 609-20,1,3.0,7.0,127.065271,37.149332
성호대로,경기도 오산시 오산동 609-20,1,7.0,20.0,127.065271,37.14930746
성호대로,경기도 오산시 오산동 609-20,1,3.0,7.0,127.065271,37.14930746
성호대로,경기도 오산시 오산동 612-37,1,7.0,20.0,127.064572,37.1493872
성호대로,경기도 오산시 오산동 614-1,1,7.0,20.0,127.0639767,37.14946285
오산천로,경기도 오산시 오산동 614-14,1,3.0,10.0,127.063554,37.14878613
오산천로,경기도 오산시 오산동 62-2,4,8.0,18.0,127.0725573,37.155816
청학로,경기도 오산시 수청동 613-1,1,8.0,17.0,127.0601237,37.17265938
청학로,경기도 오산시 수청동 613-2,1,8.0,17.0,127.0610939,37.16995124
청학로,경기도 오산시 수청동 613-2,1,8.0,17.0,127.0610939,37.16995124
청학로,경기도 오산시 수청동 614-1,1,8.0,10.0,127.0608218,37.17223354
청학로,경기도 오산시 수청동 614-1,1,6.0,10.0,127.0608218,37.17222195
청학로,경기도 오산시 수청동 614-1,1,6.0,10.0,127.0608218,37.17228712
청학로,경기도 오산시 수청동 614-2,1,4.0,8.0,127.0617544,37.17174736
청학로,경기도 오산시 수청동 614-2,1,4.0,8.0,127.0617544,37.17174736
경기대로,경기도 오산시 수청동 638,1,8.0,21.0,127.0637152,37.17027821
수청로,경기도 오산시 수청동 638-4,1,6.0,17.0,127.0604179,37.17491979
내삼미로,경기도 오산시 수청동 639,1,4.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639,1,8.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639,1,8.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639,1,6.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639,1,8.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639,1,8.0,14.0,127.0665394,37.16878137
내삼미로,경기도 오산시 수청동 639-1,1,4.0,7.0,127.0673325,37.16957171
내삼미로,경기도 오산시 수청동 639-1,1,2.0,6.0,127.0673325,37.16957171
내삼미로,경기도 오산시 수청동 639-1,1,4.0,5.0,127.0673325,37.16953773
내삼미로,경기도 오산시 수청동 639-1,1,4.0,7.0,127.0673325,37.16957171
내삼미로79번길,경기도 오산시 수청동 640-2,1,4.0,5.0,127.0645969,37.16975514
내삼미로79번길,경기도 오산시 수청동 640-2,1,4.0,5.0,127.0645969,37.16975514
내삼미로79번길,경기도 오산시 수청동 640-2,1,4.0,8.0,127.0645969,37.16975514
내삼미로79번길,경기도 오산시 수청동 640-2,1,4.0,8.0,127.0645969,37.16975514
내삼미로79번길,경기도 오산시 수청동 640-4,1,4.0,10.0,127.0655631,37.16930904
내삼미로79번길,경기도 오산시 수청동 640-4,1,4.0,10.0,127.0655631,37.16933595
내삼미로79번길,경기도 오산시 수청동 640-4,1,4.0,10.0,127.0655631,37.16933595
내삼미로79번길,경기도 오산시 수청동 640-4,1,4.0,10.0,127.0655631,37.16935615
내삼미로79번길,경기도 오산시 수청동 640-4,1,4.0,10.0,127.0655631,37.16930904
현충로,경기도 오산시 수청동 69-15,1,6.0,11.0,127.0691953,37.1633463
경기대로,경기도 오산시 수청동 75,1,2.0,21.0,127.0676394,37.16233398
내삼미로48번길,경기도 오산시 수청동 5-1,1,4.0,14.0,127.0683069,37.16712566
매홀로,경기도 오산시 수청동 535,1,3.0,7.0,127.0620573,37.16505857
매홀로,경기도 오산시 수청동 535,1,2.0,8.0,127.0620573,37.16505857
청학로173번길,경기도 오산시 수청동 542,1,3.0,11.0,127.0607283,37.16341322
청학로173번길,경기도 오산시 수청동 542,1,3.0,8.0,127.0607283,37.16341322
청학로173번길,경기도 오산시 수청동 542,1,3.0,11.0,127.0607283,37.16341322
청학로173번길,경기도 오산시 수청동 542,1,3.0,7.0,127.0607283,37.16341322
청학로173번길,경기도 오산시 수청동 542,1,3.0,11.0,127.0607283,37.16341322
매홀로,경기도 오산시 수청동 542,1,3.0,11.0,127.0607283,37.16341322
매홀로,경기도 오산시 수청동 554,1,3.0,8.0,127.0627041,37.16288182
매홀로,경기도 오산시 수청동 554,1,3.0,8.0,127.0627041,37.16288182
매홀로,경기도 오산시 수청동 554,1,2.0,8.0,127.0627041,37.16288182
청학로,경기도 오산시 수청동 555,1,6.0,16.0,127.0639978,37.1641046
청학로,경기도 오산시 수청동 555,1,6.0,16.0,127.0639497,37.1641046
수청로,경기도 오산시 수청동 579,1,6.0,25.0,127.0585704,37.17213145
수청로,경기도 오산시 수청동 579,1,6.0,20.0,127.0585566,37.17213145
수청로,경기도 오산시 수청동 579,1,6.0,20.0,127.0585566,37.17213145
수청로,경기도 오산시 수청동 579,1,6.0,20.0,127.0585566,37.17213145
수청로,경기도 오산시 수청동 579,1,6.0,20.0,127.0585566,37.17213145
금암로,경기도 오산시 수청동 603,1,4.0,8.0,127.0522123,37.17209675
오산대역로,경기도 오산시 수청동 604,1,8.0,29.0,127.0595494,37.17025682
오산대역로,경기도 오산시 수청동 604,1,6.0,32.0,127.0595494,37.17025682
오산대역로,경기도 오산시 수청동 604,1,6.0,35.0,127.0595494,37.17025682
수청로,경기도 오산시 수청동 604-1,1,6.0,20.0,127.0587951,37.170474
오산대역로132번길,경기도 오산시 수청동 606,1,4.0,12.0,127.0600353,37.16907298
오산대역로132번길,경기도 오산시 수청동 606,1,4.0,15.0,127.0600353,37.16907298
오산대역로132번길,경기도 오산시 수청동 606,1,6.0,13.0,127.0600353,37.16907298
오산대역로,경기도 오산시 수청동 613,1,8.0,31.0,127.0616438,37.17063894
청학로,경기도 오산시 수청동 613-1,1,6.0,17.0,127.0601237,37.17265938
청학로,경기도 오산시 수청동 613-1,1,8.0,17.0,127.0601237,37.17265938
청학로,경기도 오산시 수청동 613-1,1,8.0,17.0,127.0601237,37.17265938
양산로,경기도 오산시 양산동 678,1,8.0,20.0,127.0298412,37.19676191
운천로,경기도 오산시 오산동 919-22,1,4.0,6.0,127.0772005,37.15628094
오산천로,경기도 오산시 오산동 816-157,1,6.0,20.0,127.063342,37.140222
운암로,경기도 오산시 오산동 920-3,1,4.0,8.0,127.0769323,37.15388223
은여울로,경기도 오산시 은계동 30-10,1,4.0,8.0,127.0750103,37.160929
수청로,경기도 오산시 내삼미동 861-10,2,4.0,31.0,127.0584695,37.17305839
성호대로,경기도 오산시 가수동 389-2,1,4.0,11.0,127.0621227,37.149533
세마역로,경기도 오산시 세교동 631-2,1,4.0,7.0,127.0414502,37.18711879
세마역로,경기도 오산시 세교동 631-2,1,4.0,12.0,127.0414502,37.18711879
세마역로,경기도 오산시 세교동 631-2,1,4.0,12.0,127.0414502,37.18711879
세마역로,경기도 오산시 세교동 631-4,1,4.0,10.0,127.0423948,37.18613995
오산로,경기도 오산시 궐동 49-22,1,4.0,7.0,127.0682536,37.15789865
오산로,경기도 오산시 원동 783-1,1,4.0,12.0,127.0693627,37.14374497
궐리사로,경기도 오산시 궐동 618-1,1,4.0,6.0,127.0561743,37.16122079
가수로,경기도 오산시 가수동 25,1,4.0,6.0,127.048594,37.147499
수청로,경기도 오산시 수청동 604-2,1,6.0,6.0,127.058827,37.170439
세남로,경기도 오산시 세교동 44-1,1,6.0,7.0,127.039203,37.190386
여계산로,경기도 오산시 금암동 518,1,8.0,5.0,127.045449,37.174575
오산천로,경기도 오산시 오산동 498-2,1,6.0,4.0,127.046588,37.152795
동부대로,경기도 오산시 청호동 330,1,6.0,13.0,127.0825762,37.13140871
동부대로,경기도 오산시 청호동 330,1,4.0,7.0,127.0825762,37.1314934
동부대로,경기도 오산시 청호동 330,1,7.0,14.0,127.0825762,37.1314934
동부대로,경기도 오산시 청호동 331,1,6.0,14.0,127.0798236,37.13193937
동부대로,경기도 오산시 청호동 331,1,6.0,16.0,127.0798236,37.13193937
청호로,경기도 오산시 청호동 332,1,6.0,10.0,127.0819032,37.13001458
청호로,경기도 오산시 청호동 332,1,6.0,8.0,127.0819032,37.13001458
청호로,경기도 오산시 청호동 332,1,3.0,10.0,127.0819352,37.1300734
청호로,경기도 오산시 청호동 336,1,2.0,10.0,127.0822438,37.13010791
청호로,경기도 오산시 청호동 339,1,6.0,18.0,127.0847003,37.13170382
남부대로,경기도 오산시 청호동 344,1,4.0,22.0,127.089204,37.12924559
엘지로,경기도 오산시 청호동 344,1,6.0,18.0,127.089204,37.12924559
엘지로,경기도 오산시 청호동 344,1,4.0,22.0,127.089204,37.12924559
엘지로,경기도 오산시 청호동 344,1,4.0,18.0,127.089204,37.12924559
엘지로,경기도 오산시 청호동 344,1,6.0,118.0,127.089204,37.12924559
남부대로,경기도 오산시 청호동 345,1,4.0,7.0,127.0861848,37.1290395
남부대로,경기도 오산시 청호동 346,4,4.0,9.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,4,4.0,3.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,1,4.0,9.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,1,6.0,9.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,1,6.0,8.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,1,7.0,12.0,127.0862913,37.13059144
남부대로,경기도 오산시 청호동 346,1,6.0,8.0,127.0862913,37.13059144
남부대로,경기도 오산시 탑동 110-1,1,2.0,2.0,127.0497558,37.1352318
남부대로,경기도 오산시 탑동 192-1,1,2.0,2.0,127.0492567,37.13459706
남부대로,경기도 오산시 탑동 88-6,4,4.0,31.0,127.0541957,37.134189
남부대로,경기도 오산시 탑동 88-6,4,4.0,31.0,127.0541957,37.134189
남부대로,경기도 오산시 탑동 88-6,4,4.0,31.0,127.0541107,37.13415102
남부대로,경기도 오산시 탑동 88-6,4,4.0,6.0,127.0541957,37.13415102
남부대로,경기도 오산시 탑동 88-6,4,4.0,6.0,127.0541957,37.13415102
양산로,경기도 오산시 양산동 667-3,1,2.0,8.0,127.0321107,37.19721014
청학로,경기도 오산시 청학동 12-4,1,4.0,41.0,127.0631411,37.15348366
가장로,경기도 오산시 청학동 188-17,1,6.0,22.0,127.0590268,37.15121066
가장로,경기도 오산시 청학동 188-17,1,2.0,13.0,127.0590268,37.1512055
청학로,경기도 오산시 청학동 196-2,1,4.0,7.0,127.0602973,37.1510969
청학로,경기도 오산시 청학동 201-2,1,2.0,22.0,127.0591636,37.1513364
청학로,경기도 오산시 청학동 264-1,1,6.0,17.0,127.0631241,37.15309578
대호로,경기도 오산시 청학동 269-14,1,6.0,11.0,127.0576485,37.15490409
대호로,경기도 오산시 청학동 269-14,1,2.0,7.0,127.0576485,37.15490409
청학로,경기도 오산시 청학동 37-30,1,6.0,11.0,127.0620389,37.1510149
청학로,경기도 오산시 청학동 4-6,1,8.0,12.0,127.064714,37.15487158
대호로,경기도 오산시 청학동 52-2,1,2.0,7.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,2.0,4.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,2.0,8.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,6.0,11.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,2.0,16.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,2.0,11.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 52-2,1,7.0,12.0,127.0582091,37.1539386
대호로,경기도 오산시 청학동 58-1,1,4.0,8.0,127.0572845,37.1552162
가장로,경기도 오산시 청학동 77-32,1,4.0,18.0,127.0570813,37.15232645
가장로,경기도 오산시 청학동 77-33,1,4.0,17.0,127.0579717,37.15192748
엘지로,경기도 오산시 청호동 144-74,4,6.0,16.0,127.0870704,37.12829034
엘지로,경기도 오산시 청호동 144-74,4,6.0,13.0,127.0870704,37.12829034
엘지로,경기도 오산시 청호동 144-74,4,6.0,5.0,127.0870704,37.12829034
남부대로,경기도 오산시 청호동 164-10,1,4.0,17.0,127.0901133,37.13002949
남부대로,경기도 오산시 청호동 164-10,1,6.0,19.0,127.0901133,37.13002949
남부대로,경기도 오산시 청호동 327,1,4.0,9.0,127.0828617,37.12989833
청호로,경기도 오산시 청호동 327,1,6.0,15.0,127.0828617,37.12989833
청호로,경기도 오산시 청호동 327,1,6.0,13.0,127.0828617,37.12989833
청호로,경기도 오산시 청호동 327,1,4.0,11.0,127.0828617,37.12989833
청호로,경기도 오산시 청호동 327,1,6.0,15.0,127.0828617,37.12989833
청호로,경기도 오산시 청호동 327,1,6.0,15.0,127.0828617,37.12989833
가장산업서북로,경기도 오산시 지곶동 564-1,1,3.0,9.0,127.0298876,37.171123
가장산업서북로,경기도 오산시 지곶동 564-1,1,3.0,9.0,127.0298876,37.171136
가장산업서북로,경기도 오산시 지곶동 564-1,1,6.0,14.0,127.0298876,37.17115982
가장산업서북로,경기도 오산시 지곶동 564-2,1,6.0,16.0,127.028565,37.17202431
가장산업서북로,경기도 오산시 지곶동 564-2,1,2.0,7.0,127.028565,37.17202431
가장산업서북로,경기도 오산시 지곶동 564-2,1,3.0,10.0,127.028549,37.17202431
가장산업서북로,경기도 오산시 지곶동 564-2,1,2.0,8.0,127.028565,37.172053
배무니로,경기도 오산시 지곶동 568,1,1.0,15.0,127.0240598,37.17403107
배무니로,경기도 오산시 지곶동 568,1,6.0,13.0,127.0240598,37.17403107
배무니로,경기도 오산시 지곶동 570,1,6.0,13.0,127.0264428,37.172937
세마문학로,경기도 오산시 지곶동 572,1,6.0,15.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,3.0,10.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,15.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,15.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,15.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,12.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,2.0,10.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,3.0,7.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,13.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,4.0,13.0,127.0282756,37.17076323
세마문학로,경기도 오산시 지곶동 572,1,6.0,13.0,127.0282756,37.17076323
지곶중앙로,경기도 오산시 지곶동 647,1,3.0,16.0,127.032041,37.181369
독산성로,경기도 오산시 지곶동 89-4,1,3.0,5.0,127.0285619,37.179814
지곶중앙로,경기도 오산시 지곶동 산 76-2,1,6.0,23.0,127.0315776,37.181282
독산성로,경기도 오산시 지곶동 산 77-1,1,2.0,15.0,127.0315964,37.181538
가장로,경기도 오산시 청학동 103-8,4,4.0,5.0,127.052674,37.15592027
가장로,경기도 오산시 청학동 103-8,4,4.0,9.0,127.052685,37.15592027
가장로,경기도 오산시 청학동 107-3,4,4.0,6.0,127.0532798,37.1548847
가장로,경기도 오산시 청학동 109-1,4,8.0,20.0,127.052712,37.15532629
가장로,경기도 오산시 청학동 112-3,4,6.0,23.0,127.0526077,37.15557018
청학로,경기도 오산시 청학동 11-7,1,6.0,12.0,127.0634565,37.1534785
경기대로416번길,경기도 오산시 은계동 53-10,4,2.0,8.0,127.0717689,37.16318807
경기대로416번길,경기도 오산시 은계동 53-12,4,2.0,15.0,127.0719696,37.16291838
경기대로,경기도 오산시 은계동 65,1,3.0,15.0,127.0695938,37.16011991
경기대로,경기도 오산시 은계동 65,1,6.0,24.0,127.0695938,37.16011991
경기대로,경기도 오산시 은계동 65,1,3.0,6.0,127.0695938,37.16011991
경기대로,경기도 오산시 은계동 65,1,3.0,10.0,127.0695938,37.16011991
현충로,경기도 오산시 은계동 7-23,1,8.0,12.0,127.0772686,37.16055478
은여울로,경기도 오산시 은계동 9-10,1,4.0,14.0,127.0757532,37.16165598
금곡로,경기도 오산시 은계동 9-10,1,4.0,14.0,127.0757532,37.16165598
경기대로,경기도 오산시 은계동 96-4,1,2.0,3.0,127.070465,37.15894946
경기대로,경기도 오산시 은계동 96-4,1,2.0,3.0,127.070465,37.158917
은여울로,경기도 오산시 은계동 97-1,1,4.0,4.0,127.0701316,37.15787164
은여울로,경기도 오산시 은계동 97-1,1,4.0,10.0,127.0701316,37.15787164
은여울로,경기도 오산시 은계동 99-8,1,2.0,3.0,127.0710059,37.15836714
은여울로,경기도 오산시 은계동 99-8,1,2.0,3.0,127.071087,37.15836714
독산성로,경기도 오산시 지곶동 290-7,1,6.0,4.0,127.0225938,37.17659936
지곶중앙로,경기도 오산시 지곶동 37-7,1,6.0,21.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,6.0,12.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,3.0,21.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,6.0,21.0,127.0270199,37.17821746
독산성로,경기도 오산시 지곶동 37-7,1,3.0,8.0,127.0270199,37.17821746
독산성로,경기도 오산시 지곶동 37-7,1,3.0,6.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,6.0,18.0,127.0270199,37.17821746
독산성로270번길,경기도 오산시 지곶동 37-7,1,3.0,7.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,3.0,11.0,127.0270199,37.17821746
지곶중앙로,경기도 오산시 지곶동 37-7,1,6.0,19.0,127.0270199,37.17821746
배무니로,경기도 오산시 지곶동 464-1,1,3.0,8.0,127.024876,37.173284
가장산업서북로,경기도 오산시 지곶동 564,1,3.0,6.0,127.0319617,37.17020878
가장산업서북로,경기도 오산시 지곶동 564,1,8.0,18.0,127.0319617,37.17020878
가장산업서북로,경기도 오산시 지곶동 564,1,8.0,18.0,127.0319617,37.17020878
가장산업서북로,경기도 오산시 지곶동 564-1,1,6.0,12.0,127.0298876,37.17115982
원동로,경기도 오산시 원동 854,1,6.0,8.0,127.071931,37.13958063
원동로,경기도 오산시 원동 854,1,4.0,10.0,127.0719636,37.13958063
오산로160번길,경기도 오산시 원동 854,1,6.0,15.0,127.0719445,37.13958063
오산로160번길,경기도 오산시 원동 854,1,6.0,18.0,127.0719445,37.13958063
원동로,경기도 오산시 원동 854,1,4.0,6.0,127.071918,37.13958063
오산로160번길,경기도 오산시 원동 854,1,3.0,4.0,127.0719445,37.13958063
오산로,경기도 오산시 원동 857,1,6.0,19.0,127.0688395,37.13800299
오산로,경기도 오산시 원동 857,1,6.0,19.0,127.068865,37.13800299
오산로,경기도 오산시 원동 857,1,6.0,19.0,127.068809,37.13800299
오산로,경기도 오산시 원동 857,1,6.0,19.0,127.0688395,37.13800299
오산로160번길,경기도 오산시 원동 859,1,6.0,20.0,127.068815,37.1412376
경기대로,경기도 오산시 원동 903,1,5.0,5.0,127.0743509,37.13257861
경기대로,경기도 오산시 원동 903,1,3.0,5.0,127.074363,37.132569
경기대로,경기도 오산시 원동 903,1,3.0,5.0,127.0743509,37.13257861
경기대로,경기도 오산시 원동 903,1,3.0,10.0,127.0743509,37.13257861
경기대로,경기도 오산시 원동 903,1,5.0,9.0,127.0743509,37.13257861
경기대로,경기도 오산시 원동 904,1,5.0,10.0,127.0732569,37.1316201
경기대로,경기도 오산시 원동 904,1,3.0,10.0,127.0732569,37.1316605
경기대로,경기도 오산시 원동 904,1,5.0,10.0,127.0732569,37.13162465
경기대로,경기도 오산시 원동 904,1,7.0,13.0,127.0732569,37.1316223
경기대로,경기도 오산시 원동 904,1,2.0,11.0,127.0732569,37.1316853
부원로,경기도 오산시 원동 907,1,6.0,13.0,127.0865084,37.14180976
부원로,경기도 오산시 원동 908,4,4.0,12.0,127.0859319,37.14143524
부원로,경기도 오산시 원동 908,4,4.0,3.0,127.0859432,37.14153209
부원로,경기도 오산시 원동 909,1,6.0,13.0,127.0876765,37.14144297
부원로,경기도 오산시 원동 909,1,4.0,9.0,127.087955,37.141445
부원로,경기도 오산시 원동 909,1,6.0,13.0,127.0882983,37.14144476
현충로,경기도 오산시 은계동 111-22,1,4.0,14.0,127.075583,37.161738
은여울로,경기도 오산시 은계동 117,1,2.0,4.0,127.070433,37.15860119
현충로,경기도 오산시 은계동 18-6,4,6.0,13.0,127.0715456,37.16323411
현충로,경기도 오산시 은계동 18-9,1,6.0,13.0,127.0726289,37.16333712
대원로,경기도 오산시 원동 819,1,6.0,15.0,127.0762273,37.14737589
대원로,경기도 오산시 원동 819,1,6.0,15.0,127.0762273,37.14737589
대원로,경기도 오산시 원동 819,1,4.0,10.0,127.0762204,37.14737589
대원로,경기도 오산시 원동 819,1,6.0,15.0,127.0762273,37.14737589
운암로,경기도 오산시 원동 819,1,6.0,20.0,127.0762273,37.14737589
운암로,경기도 오산시 원동 819,1,6.0,20.0,127.076214,37.14737589
운암로,경기도 오산시 원동 819,1,6.0,18.0,127.076253,37.14737589
대원로,경기도 오산시 원동 820,1,7.0,30.0,127.0781347,37.14630053
동부대로,경기도 오산시 원동 820,1,7.0,30.0,127.078176,37.14630053
동부대로,경기도 오산시 원동 820,1,7.0,30.0,127.078149,37.14630053
동부대로,경기도 오산시 원동 821,4,6.0,5.0,127.0782375,37.14334067
동부대로,경기도 오산시 원동 821,3,6.0,30.0,127.078235,37.14334067
경부고속도로,경기도 오산시 원동 821,4,6.0,5.0,127.0782375,37.143314
운천로,경기도 오산시 원동 823,1,3.0,10.0,127.074309,37.14462897
운천로,경기도 오산시 원동 823,1,3.0,10.0,127.074321,37.14462897
운천로,경기도 오산시 원동 823,1,3.0,10.0,127.0743549,37.14462897
운천로,경기도 오산시 원동 824,1,5.0,5.0,127.0755031,37.144294
운천로,경기도 오산시 원동 824,1,3.0,5.0,127.0755031,37.144285
운천로,경기도 오산시 원동 824,2,5.0,5.0,127.0755031,37.144289
밀머리로,경기도 오산시 원동 825,1,3.0,5.0,127.0751218,37.1387822
오산로,경기도 오산시 원동 828,1,6.0,15.0,127.0686605,37.1414104
오산로132번길,경기도 오산시 원동 854,1,6.0,8.0,127.0719445,37.13958063
오산로132번길,경기도 오산시 원동 854,1,6.0,8.0,127.0719445,37.13958063
오산로132번길,경기도 오산시 원동 854,1,6.0,15.0,127.0719445,37.13958063
오산로132번길,경기도 오산시 원동 854,1,6.0,15.0,127.0719445,37.13958063
오산로132번길,경기도 오산시 원동 854,2,3.0,20.0,127.071969,37.13958063
오산로132번길,경기도 오산시 원동 854,1,4.0,8.0,127.0719445,37.13958063
오산로132번길,경기도 오산시 원동 854,1,6.0,15.0,127.0719445,37.13958063
원동로,경기도 오산시 원동 854,1,3.0,8.0,127.0719445,37.13958063
