gid,total,cctv_yn,gbn,camera_yn,signal_count,rd_type,crosswalks_count,crsswlk_type,crsswlk_wdth,crsswlk_lngth,speed_bumps_count,fac_hght,fac_wdth,fac_lngth,fac_type,cctv_state,road_bt,child_zones_yn
다사615065,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615066,1,0,없음,0,0,없음,1,1,4.0,6.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사615067,8,0,없음,0,0,없음,1,1,4.0,6.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615068,3,0,없음,0,0,없음,1,1,4.0,6.0,4,10.0,360.0,500.0,없음,없음,0.0,0
다사615069,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사615070,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사615071,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615072,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615073,0,0,신호,1,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615074,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615075,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615076,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615077,1,1,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사615078,1,0,신호,1,22,기타,6,1,7.0,14.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사615079,3,1,없음,0,0,없음,4,1,3.5,6.25,2,10.0,360.0,500.0,없음,없음,0.0,0
다사615080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615081,1,0,신호,1,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,어린이집,Y,20.0,1
다사615082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615087,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사615088,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,400.0,없음,없음,0.0,0
다사615089,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,400.0,없음,없음,0.0,0
다사615090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615102,3,1,신호,1,9,시도,2,1,7.0,13.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615103,1,0,없음,0,0,없음,1,1,4.0,9.0,1,10.0,360.0,800.0,없음,없음,0.0,0
다사615104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사615108,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616032,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616033,7,0,없음,0,0,없음,2,4,4.0,6.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사616034,1,0,없음,0,0,없음,2,1,2.0,11.0,2,10.0,360.0,450.0,없음,없음,0.0,0
다사616035,3,0,없음,0,0,없음,2,4,4.0,5.0,2,10.0,360.0,700.0,없음,없음,0.0,0
다사616036,3,0,없음,0,4,기타,2,1,6.0,12.5,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616037,8,1,없음,0,11,기타,5,1,4.0,9.6,1,10.0,360.0,900.0,없음,없음,0.0,0
다사616038,0,1,없음,0,0,없음,1,1,4.0,6.0,2,10.0,360.0,650.0,없음,없음,0.0,0
다사616039,0,0,없음,0,0,없음,1,1,4.0,7.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사616040,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616041,0,0,신호,1,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616042,6,0,없음,0,4,시도,1,4,5.0,18.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616043,0,0,없음,0,2,기타,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616044,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616045,1,1,없음,0,3,기타,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616046,1,0,없음,0,4,기타,0,0,0.0,0.0,1,10.0,360.0,1200.0,없음,없음,0.0,0
다사616047,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616048,4,0,없음,0,1,기타,1,1,6.0,15.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616049,13,1,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616050,8,1,없음,0,9,시도,2,1,4.0,17.5,2,10.0,360.0,550.0,없음,없음,0.0,0
다사616051,23,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616052,9,0,없음,0,11,기타,3,1,5.666666666666667,10.666666666666666,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616053,23,1,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616054,12,1,없음,0,6,기타,5,1,4.4,12.8,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616055,3,0,없음,0,4,기타,8,1,4.125,11.0,1,10.0,360.0,700.0,없음,없음,0.0,0
다사616056,25,0,신호,1,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616057,12,0,없음,0,0,없음,1,1,2.0,3.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사616058,8,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사616059,10,0,없음,0,0,없음,2,1,2.0,3.5,5,10.0,360.0,520.0,없음,없음,0.0,0
다사616060,4,0,없음,0,0,없음,2,1,2.0,3.5,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616061,8,0,없음,0,0,없음,3,1,3.3333333333333335,7.333333333333333,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616062,7,0,없음,0,6,기타,1,1,6.0,8.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616063,35,0,없음,0,5,기타,1,1,2.0,6.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616064,17,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616065,1,0,없음,0,0,없음,1,1,4.0,6.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사616066,0,0,없음,0,0,없음,1,1,4.0,7.0,3,10.0,360.0,533.3333333333334,어린이집,N,6.0,1
다사616067,0,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,666.6666666666666,없음,없음,0.0,0
다사616068,6,0,없음,0,0,없음,0,0,0.0,0.0,6,10.0,360.0,500.0,없음,없음,0.0,0
다사616069,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,900.0,없음,없음,0.0,0
다사616070,1,0,없음,0,0,없음,1,1,4.0,6.0,2,10.0,360.0,500.0,없음,없음,0.0,0
다사616071,2,0,없음,0,10,일반국도,2,1,4.0,23.5,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616072,9,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616073,1,1,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,1500.0,없음,없음,0.0,0
다사616074,5,0,없음,0,50,기타,7,1,6.714285714285714,14.714285714285714,1,10.0,360.0,600.0,없음,없음,0.0,0
다사616075,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616076,1,0,없음,0,0,없음,9,1,3.6666666666666665,11.88888888888889,2,10.0,360.0,600.0,없음,없음,0.0,0
다사616077,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사616078,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616079,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,500.0,없음,없음,0.0,0
다사616080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616081,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616086,0,1,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616087,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사616088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616102,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사616103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617032,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사617033,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617034,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사617035,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617036,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사617037,0,1,없음,0,0,없음,3,1,3.3333333333333335,10.666666666666666,2,10.0,360.0,500.0,없음,없음,0.0,0
다사617038,5,0,없음,0,4,기타,2,1,5.0,16.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617039,2,0,없음,0,0,없음,2,1,5.5,16.0,2,10.0,360.0,450.0,없음,없음,0.0,0
다사617040,2,1,신호,1,15,기타,1,1,6.0,15.0,1,10.0,360.0,1200.0,없음,없음,0.0,0
다사617041,3,0,없음,0,2,시도,0,0,0.0,0.0,1,10.0,360.0,1200.0,초등학교,Y,12.0,1
다사617042,20,0,없음,0,3,시도,3,4,5.666666666666667,15.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617043,4,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617044,4,0,없음,0,0,없음,4,1,6.0,19.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617045,3,0,없음,0,3,기타,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사617046,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617047,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617048,3,1,없음,0,8,기타,1,1,6.0,20.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사617049,7,0,없음,0,3,기타,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617050,4,0,없음,0,0,없음,1,1,4.0,12.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사617051,5,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,400.0,없음,없음,0.0,0
다사617052,2,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,400.0,없음,없음,0.0,0
다사617053,5,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617054,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617055,1,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,400.0,없음,없음,0.0,0
다사617056,3,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617057,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617058,2,0,없음,0,0,없음,3,1,2.0,4.333333333333333,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617059,3,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617060,4,0,없음,0,0,없음,5,1,4.4,12.6,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617061,4,0,없음,0,0,없음,1,1,2.0,6.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사617062,2,1,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,어린이집,N,5.0,1
다사617063,3,0,없음,0,0,없음,2,1,5.0,8.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617064,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617065,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617066,2,0,없음,0,0,없음,0,0,0.0,0.0,8,10.0,360.0,475.0,어린이집,N,4.0,1
다사617067,4,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,300.0,없음,없음,0.0,0
다사617068,3,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사617069,3,0,없음,0,13,일반국도,4,1,3.75,13.75,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617070,6,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,700.0,없음,없음,0.0,0
다사617071,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617072,1,1,없음,0,2,기타,1,1,6.0,11.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617073,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,300.0,없음,없음,0.0,0
다사617074,0,0,신호,1,0,없음,1,1,6.0,6.0,0,0.0,0.0,0.0,초등학교,Y,12.0,1
다사617075,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617076,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617077,0,0,없음,0,0,없음,2,1,2.5,7.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사617078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617081,0,1,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617084,0,0,없음,0,21,시도,11,1,6.2727272727272725,12.909090909090908,1,10.0,360.0,600.0,없음,없음,0.0,0
다사617085,2,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,450.0,없음,없음,0.0,0
다사617086,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,550.0,없음,없음,0.0,0
다사617087,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617088,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사617089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사617103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618030,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618031,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618032,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618033,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618034,0,0,없음,0,8,일반국도,3,4,6.666666666666667,10.333333333333334,1,10.0,360.0,300.0,없음,없음,0.0,0
다사618035,0,0,없음,0,0,없음,2,1,3.0,9.5,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618036,1,1,없음,0,0,없음,1,1,4.0,6.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618037,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,300.0,어린이집,N,6.0,1
다사618038,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618039,1,0,없음,0,1,일반국도,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618040,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618041,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618042,2,0,없음,0,7,시도,4,4,5.25,18.75,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618043,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618044,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618045,2,1,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618046,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618047,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618048,1,0,없음,0,2,기타,0,0,0.0,0.0,1,10.0,360.0,1200.0,없음,없음,0.0,0
다사618049,1,1,없음,0,3,시도,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618050,1,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,400.0,없음,없음,0.0,0
다사618051,7,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,466.6666666666667,없음,없음,0.0,0
다사618052,3,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618053,5,1,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618054,5,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618055,8,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618056,12,1,신호,1,0,없음,0,0,0.0,0.0,1,10.0,360.0,700.0,없음,없음,0.0,0
다사618057,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618058,4,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618059,4,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618060,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618061,3,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사618062,2,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618063,9,0,없음,0,0,없음,1,1,5.0,10.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618064,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618065,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618066,2,1,없음,0,0,없음,2,1,4.0,7.0,1,10.0,360.0,1000.0,없음,없음,0.0,0
다사618067,3,0,없음,0,0,없음,3,1,2.0,3.3333333333333335,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618068,11,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,650.0,없음,없음,0.0,0
다사618069,2,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,533.3333333333334,없음,없음,0.0,0
다사618070,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사618071,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사618072,0,0,없음,0,2,기타,0,0,0.0,0.0,1,10.0,360.0,900.0,없음,없음,0.0,0
다사618073,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618074,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618075,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618076,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618081,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618086,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사618087,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,500.0,없음,없음,0.0,0
다사618088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사618095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사619030,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,450.0,없음,없음,0.0,0
