sgg_nm,rd_type,addr,rd_no,rd_nm,lon,lat
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,시도,경기도 오산시 외삼미동 254-1,,문시로,127.0517136,37.19687385
오산시,기타,경기도 오산시 갈곶동 147-1,,오산로,127.0682344,37.13131625
오산시,기타,경기도 오산시 갈곶동 147-1,,오산로,127.0682344,37.13131625
오산시,기타,경기도 오산시 갈곶동 147-1,,오산로,127.0682344,37.13131625
오산시,기타,경기도 오산시 갈곶동 147-1,,오산로,127.0682344,37.13131625
오산시,기타,경기도 오산시 갈곶동 207-1,,오산로,127.0675783,37.12941759
오산시,기타,경기도 오산시 갈곶동 207-1,,오산로,127.0675783,37.12941759
오산시,기타,경기도 오산시 갈곶동 207-1,,오산로,127.0675487,37.12941759
오산시,기타,경기도 오산시 갈곶동 178-4,,오산로,127.0674388,37.12958818
오산시,기타,경기도 오산시 갈곶동 178-4,,오산로,127.0674388,37.12958818
오산시,기타,경기도 오산시 갈곶동 186-2,,오산로,127.0669702,37.12766849
오산시,시도,경기도 오산시 외삼미동 575-5,,문시로,127.0496611,37.1896404
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,일반국도,경기도 오산시 갈곶동 233,1번,경기대로,127.0676275,37.12755928
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,시도,경기도 오산시 외삼미동 산 58-5,,문시로,127.0504297,37.18969665
오산시,시도,경기도 오산시 외삼미동 산 58-5,,문시로,127.0504297,37.18969665
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529109,37.18977953
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529109,37.18977953
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529109,37.18977953
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529109,37.18977953
오산시,시도,경기도 오산시 외삼미동 411,,문시로,127.0531017,37.18951531
오산시,시도,경기도 오산시 외삼미동 411,,문시로,127.0531017,37.18951531
오산시,시도,경기도 오산시 외삼미동 411,,문시로,127.0531017,37.18951531
오산시,시도,경기도 오산시 외삼미동 411,,문시로,127.0531017,37.18951531
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529684,37.18977953
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529684,37.18977953
오산시,시도,경기도 오산시 외삼미동 413-4,,문시로,127.0529684,37.18977953
오산시,시도,경기도 오산시 외삼미동 산 42-1,,문시로,127.0586872,37.18932588
오산시,시도,경기도 오산시 외삼미동 산 42-1,,문시로,127.0586872,37.18932588
오산시,시도,경기도 오산시 외삼미동 327-11,,문시로,127.0589868,37.18945791
오산시,시도,경기도 오산시 외삼미동 327-11,,문시로,127.0589868,37.18945791
오산시,시도,경기도 오산시 외삼미동 327-11,,문시로,127.0589868,37.18945791
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,기타,경기도 오산시 청호동 144-74,,엘지로,127.0870704,37.12829034
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 327,,청호로,127.0828617,37.12989833
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 225-1,1번,경기대로,127.0703373,37.12888629
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 257,1번,경기대로,127.0715887,37.12992821
오산시,일반국도,경기도 오산시 갈곶동 257,1번,경기대로,127.0715709,37.12992821
오산시,일반국도,경기도 오산시 갈곶동 산 8-5,1번,경기대로,127.0718842,37.1303275
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.072175,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721899,37.131217
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721185,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721421,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721421,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 273-3,1번,경기대로,127.0721161,37.13122979
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,일반국도,경기도 오산시 갈곶동 718,1번,경기대로,127.0719597,37.12932929
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.1300049
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.1300049
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,북삼미로,127.0633343,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633046,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633046,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-5,,문시로,127.0633046,37.18859384
오산시,시도,경기도 오산시 외삼미동 8-8,,문시로,127.0664319,37.19019777
오산시,시도,경기도 오산시 외삼미동 8-8,,문시로,127.0664319,37.19019777
오산시,시도,경기도 오산시 외삼미동 8-8,,문시로,127.0664319,37.19019777
오산시,시도,경기도 오산시 외삼미동 8-8,,문시로,127.0664319,37.19019777
오산시,시도,경기도 오산시 외삼미동 8-8,,문시로,127.0664319,37.19019777
오산시,시도,경기도 오산시 외삼미동 657,,문시로,127.0669452,37.1905348
오산시,시도,경기도 오산시 외삼미동 72-2,,북삼미로,127.0601911,37.19436707
오산시,시도,경기도 오산시 외삼미동 72-2,,북삼미로,127.0601911,37.19436707
오산시,시도,경기도 오산시 외삼미동 72-2,,북삼미로,127.0601911,37.19436707
오산시,시도,경기도 오산시 외삼미동 72-2,,북삼미로,127.0601911,37.19436707
오산시,기타,경기도 오산시 지곶동 572,,가장산업서북로,127.0282756,37.17076323
오산시,시도,경기도 오산시 탑동 88-6,,남부대로,127.0541034,37.1341663
오산시,시도,경기도 오산시 탑동 88-6,,남부대로,127.0541957,37.13415102
오산시,시도,경기도 오산시 두곡동 2-13,,남부대로,127.042578,37.1343594
오산시,시도,경기도 오산시 두곡동 2-13,,서부로,127.042578,37.1343594
오산시,시도,경기도 오산시 두곡동 2-13,,서부로,127.042578,37.1343594
오산시,시도,경기도 오산시 두곡동 2-13,,남부대로,127.042578,37.13436298
오산시,시도,경기도 오산시 두곡동 2-13,,서부로,127.042578,37.13436298
오산시,시도,경기도 오산시 두곡동 2-13,,서부로,127.042578,37.13436298
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819742,37.1300982
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819742,37.1300982
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819742,37.1300982
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819742,37.1300982
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 332,,청호로,127.0819032,37.13001458
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,기타,경기도 오산시 청호동 330,,청호로,127.0825762,37.1314934
오산시,일반국도,경기도 오산시 외삼미동 산 52-8,1번,경기대로,127.0485805,37.18409234
오산시,일반국도,경기도 오산시 외삼미동 산 52-8,1번,경기대로,127.0485805,37.18409234
오산시,일반국도,경기도 오산시 외삼미동 산 52-8,1번,경기대로,127.0485805,37.18409234
오산시,일반국도,경기도 오산시 외삼미동 산 52-8,1번,경기대로,127.0485805,37.18409234
오산시,기타,경기도 오산시 궐동 715,,궐리사로,127.0595632,37.15895665
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527509,37.15875692
오산시,기타,경기도 오산시 궐동 737,,대호로,127.0542203,37.15789127
오산시,기타,경기도 오산시 궐동 715,,궐리사로,127.0595632,37.15895665
오산시,시도,경기도 오산시 갈곶동 338-1,,동부대로,127.0782395,37.13145703
오산시,시도,경기도 오산시 갈곶동 332-3,,동부대로,127.0782497,37.13231194
오산시,시도,경기도 오산시 갈곶동 709,,동부대로,127.0788409,37.1316486
오산시,지방도,경기도 오산시 고현동 192,310번,남부대로,127.091135,37.12984872
오산시,기타,경기도 오산시 지곶동 572,,가장산업서북로,127.0282756,37.17076323
오산시,기타,경기도 오산시 지곶동 572,,가장산업서북로,127.0282756,37.17076323
오산시,기타,경기도 오산시 지곶동 564-1,,가장산업서북로,127.0298876,37.17115982
오산시,기타,경기도 오산시 지곶동 564,,가장산업서북로,127.0319016,37.17020878
오산시,기타,경기도 오산시 금암동 547,,여계산로,127.0451226,37.17330154
오산시,기타,경기도 오산시 금암동 547,,여계산로,127.0451226,37.17330154
오산시,기타,경기도 오산시 금암동 547,,여계산로,127.0451226,37.17330154
오산시,기타,경기도 오산시 금암동 547,,여계산로,127.0451226,37.17330154
오산시,지방도,경기도 오산시 고현동 21-8,310번,남부대로,127.0811553,37.13586984
오산시,기타,경기도 오산시 고현동 17-3,,말머리로,127.0807971,37.13587151
오산시,시도,경기도 오산시 고현동 269,,동부대로,127.0802098,37.13216601
오산시,시도,경기도 오산시 수청동 638-1,,오산대역로,127.0661385,37.17120539
오산시,시도,경기도 오산시 수청동 638-1,,오산대역로,127.0661385,37.17120539
오산시,기타,경기도 오산시 수청동 639,,내삼미로,127.0665394,37.16878137
오산시,기타,경기도 오산시 수청동 639,,내삼미로,127.0665394,37.16878137
오산시,시도,경기도 오산시 금암동 298,,오산대역로,127.0410938,37.17087892
오산시,기타,경기도 오산시 누읍동 633,,누읍로,127.0545341,37.14132288
오산시,기타,경기도 오산시 누읍동 633,,누읍로,127.0545341,37.14132288
오산시,기타,경기도 오산시 누읍동 633,,누읍로,127.0545341,37.14132288
오산시,기타,경기도 오산시 누읍동 635,,누읍로 46번길,127.0528326,37.14045184
오산시,기타,경기도 오산시 은계동 9-10,,은여울로,127.0757532,37.16165598
오산시,시도,경기도 오산시 은계동 7-23,,현충로,127.0772686,37.1605758
오산시,시도,경기도 오산시 내삼미동 251-2,,북삼미로,127.0621461,37.18001605
오산시,시도,경기도 오산시 내삼미동 251-2,,북삼미로,127.0621461,37.18001605
오산시,기타,경기도 오산시 내삼미동 903,,내삼미로,127.0656284,37.17348184
오산시,시도,경기도 오산시 은계동 9-10,,현충로,127.0757532,37.1616235
오산시,시도,경기도 오산시 은계동 13-12,,현충로,127.0755928,37.16176635
오산시,시도,경기도 오산시 은계동 13-14,,현충로,127.0752301,37.16188497
오산시,기타,경기도 오산시 은계동 18-9,,현충로,127.0726289,37.16333712
오산시,기타,경기도 오산시 내삼미동 890,,문헌공로,127.0546322,37.17619853
오산시,기타,경기도 오산시 내삼미동 890,,문헌공로,127.0546322,37.17619853
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.052371,37.16985654
오산시,시도,경기도 오산시 금암동 212-6,,수목원로,127.052371,37.16985654
오산시,지방도,경기도 오산시 청학동 112-3,310번,가장로,127.0526077,37.155556
오산시,지방도,경기도 오산시 궐동 711,310번,가장로,127.0527509,37.15875692
오산시,지방도,경기도 오산시 궐동 711,310번,가장로,127.0527509,37.15875692
오산시,지방도,경기도 오산시 청학동 188-18,310번,가장로,127.0584005,37.15146311
오산시,지방도,경기도 오산시 고현동 174-5,310번,남부대로,127.0888877,37.13042717
오산시,지방도,경기도 오산시 고현동 111,310번,남부대로,127.0866164,37.13185801
오산시,지방도,경기도 오산시 고현동 116-26,310번,남부대로,127.0871283,37.13163362
오산시,지방도,경기도 오산시 고현동 111,310번,남부대로,127.0866164,37.13185801
오산시,기타,경기도 오산시 양산동 441-2,,한신대길,127.0229603,37.19597205
오산시,기타,경기도 오산시 내삼미동 903,,내삼미로,127.065611,37.17348184
오산시,기타,경기도 오산시 내삼미동 903,,내삼미로,127.065611,37.17348184
오산시,시도,경기도 오산시 내삼미동 902,,삼미로,127.0691369,37.17443828
오산시,기타,경기도 오산시 금암동 504,,수청로,127.0525422,37.17746817
오산시,기타,경기도 오산시 금암동 504,,수청로,127.0525422,37.17746817
오산시,기타,경기도 오산시 가장동 405,,가장산업서북로,127.0319829,37.16510443
오산시,일반국도,경기도 오산시 원동 360-2,1번,경기대로,127.0734874,37.14014573
오산시,국가지원지방도,경기도 오산시 부산동 781,82번,경기동로,127.0831939,37.15922155
오산시,국가지원지방도,경기도 오산시 부산동 781-1,82번,경기동로,127.0828328,37.15840858
오산시,국가지원지방도,경기도 오산시 부산동 781,82번,경기동로,127.0831939,37.15922155
오산시,국가지원지방도,경기도 오산시 부산동 204-15,82번,경기동로,127.086207,37.1589269
오산시,기타,경기도 오산시 원동 729-6,,말머리로,127.073807,37.1414705
오산시,일반국도,경기도 오산시 원동 360-2,1번,경기대로,127.0734874,37.14014573
오산시,일반국도,경기도 오산시 원동 360-2,1번,경기대로,127.0734874,37.14014573
오산시,일반국도,경기도 오산시 원동 391-4,1번,경기대로,127.0735919,37.13855474
오산시,일반국도,경기도 오산시 원동 505-1,1번,경기대로,127.0729006,37.13564246
오산시,일반국도,경기도 오산시 원동 497-2,1번,경기대로,127.0728765,37.1349631
오산시,일반국도,경기도 오산시 원동 472-6,1번,경기대로,127.0725298,37.13331383
오산시,일반국도,경기도 오산시 원동 808,1번,경기대로,127.0709337,37.13585893
오산시,시도,경기도 오산시 부산동 622,,성호대로,127.0841542,37.14756494
오산시,시도,경기도 오산시 부산동 622,,성호대로,127.0841542,37.14756494
오산시,시도,경기도 오산시 부산동 622-2,,성호대로,127.084046,37.14838546
오산시,기타,경기도 오산시 부산동 785,,운암로,127.0783897,37.15608682
오산시,기타,경기도 오산시 원동 815-1,,대원로,127.0753641,37.14596567
오산시,기타,경기도 오산시 원동 817,,운천로,127.0744738,37.14758094
오산시,기타,경기도 오산시 부산동 779-1,,운천로,127.0782176,37.15362643
오산시,국가지원지방도,경기도 오산시 부산동 790-2,82번,경기동로,127.0954741,37.1575006
오산시,시도,경기도 오산시 지곶동 27-8,,지곶중앙로,127.0317231,37.1813971
오산시,시도,경기도 오산시 원동 640,,남부대로,127.0839046,37.1384633
오산시,시도,경기도 오산시 원동 826-1,,남부대로,127.0822833,37.13747344
오산시,시도,경기도 오산시 원동 644-3,,남부대로,127.0836398,37.13644156
오산시,시도,경기도 오산시 원동 644-3,,남부대로,127.083689,37.13644156
오산시,시도,경기도 오산시 원동 826-1,,남부대로,127.0822833,37.13747344
오산시,기타,경기도 오산시 원동 826-1,,말머리로,127.0822833,37.13747344
오산시,시도,경기도 오산시 지곶동 37-7,,지곶중앙로,127.0270199,37.17821746
오산시,시도,경기도 오산시 지곶동 37-7,,지곶중앙로,127.0270199,37.17821746
오산시,기타,경기도 오산시 원동 819,,대원로,127.0762273,37.14737589
오산시,기타,경기도 오산시 가장동 405,,가장산업서북로,127.0319829,37.16510443
오산시,기타,경기도 오산시 가장동 405,,가장산업서북로,127.0319829,37.16510443
오산시,기타,경기도 오산시 가장동 405,,가장산업서북로,127.0319829,37.16510443
오산시,기타,경기도 오산시 오산동 937,,운천로,127.0745862,37.15127166
오산시,일반국도,경기도 오산시 내삼미동 466-10,1번,경기대로,127.0570995,37.1782996
오산시,기타,경기도 오산시 수청동 579,,수청로,127.0585566,37.17213145
오산시,기타,경기도 오산시 수청동 579,,수청로,127.0585566,37.17213145
오산시,기타,경기도 오산시 수청동 579,,수청로,127.0585566,37.17213145
오산시,일반국도,경기도 오산시 원동 790-7,1번,경기대로,127.0736117,37.14321779
오산시,일반국도,경기도 오산시 원동 787-21,1번,경기대로,127.0731891,37.142867
오산시,일반국도,경기도 오산시 원동 299-3,1번,경기대로,127.0734363,37.14235316
오산시,일반국도,경기도 오산시 원동 299-3,1번,경기대로,127.0734363,37.14235316
오산시,시도,경기도 오산시 수청동 604,,오산대역로,127.0595494,37.17025682
오산시,기타,경기도 오산시 청학동 37-30,,청학로,127.062067,37.15102505
오산시,시도,경기도 오산시 서동 247-1,,서동로,127.039038,37.15002451
오산시,시도,경기도 오산시 서동 633-1,,서동로,127.0385374,37.14524192
오산시,지방도,경기도 오산시 서동 2-15,310번,가장로,127.0473944,37.156275
오산시,지방도,경기도 오산시 서동 4-4,310번,가장로,127.0442132,37.156392
오산시,기타,경기도 오산시 오산동 48-19,,오산천로,127.0683925,37.15482128
오산시,국가지원지방도,경기도 오산시 오산동 55-3,82번,경기동로,127.0744076,37.15661283
오산시,기타,경기도 오산시 수청동 555,,청학로,127.063931,37.1641046
오산시,기타,경기도 오산시 궐동 600,,청학로,127.0642473,37.16038459
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,기타,경기도 오산시 가수동 13-4,,가수로,127.049144,37.14661136
오산시,기타,경기도 오산시 가수동 13-4,,가수로,127.049144,37.14661136
오산시,기타,경기도 오산시 가수동 52-3,,가수로,127.049201,37.14549101
오산시,국가지원지방도,경기도 오산시 가수동 391-29,82번,가수로,127.0556753,37.14367088
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,국가지원지방도,경기도 오산시 부산동 177-28,82번,경기동로,127.0865846,37.1587103
오산시,국가지원지방도,경기도 오산시 부산동 161-11,82번,경기동로,127.0906592,37.15858966
오산시,국가지원지방도,경기도 오산시 부산동 84-5,82번,경기동로,127.0920348,37.1585926
오산시,국가지원지방도,경기도 오산시 부산동 76-9,82번,경기동로,127.0926237,37.1586448
오산시,국가지원지방도,경기도 오산시 부산동 1-3,82번,경기동로,127.0942076,37.1587181
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764996,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 24-7,,현충로,127.0784648,37.15939058
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 275,310번,남부대로,127.0819683,37.13434198
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,시도,경기도 오산시 세교동 622-4,,수목원로,127.0414607,37.18343508
오산시,시도,경기도 오산시 세교동 622-4,,수목원로,127.0414607,37.18343508
오산시,일반국도,경기도 오산시 원동 792,1번,경기대로,127.073524,37.14560421
오산시,일반국도,경기도 오산시 원동 755-1,1번,경기대로,127.0739737,37.1485393
오산시,일반국도,경기도 오산시 원동 757-18,1번,경기대로,127.0732247,37.14666317
오산시,일반국도,경기도 오산시 원동 757-18,1번,경기대로,127.0732247,37.14666317
오산시,지방도,경기도 오산시 고현동 23-7,310번,남부대로,127.0814895,37.13601187
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,기타,경기도 오산시 청학동 10-2,,청학로,127.063253,37.153226
오산시,기타,경기도 오산시 청학동 52-2,,대호로,127.0582091,37.1539386
오산시,기타,경기도 오산시 청호동 344,,엘지로,127.089204,37.12924559
오산시,기타,경기도 오산시 청호동 346,,엘지로,127.0862913,37.13059144
오산시,일반국도,경기도 오산시 외삼미동 638,1번,경기대로,127.0472392,37.18760906
오산시,일반국도,경기도 오산시 외삼미동 638,1번,경기대로,127.0472392,37.18760906
오산시,일반국도,경기도 오산시 외삼미동 638,1번,경기대로,127.0472392,37.18760906
오산시,시도,경기도 오산시 외삼미동 575-4,,문시로,127.0496484,37.1897063
오산시,시도,경기도 오산시 오산동 603-3,,역광장로,127.0668449,37.14589518
오산시,기타,경기도 오산시 오산동 905,,오산로,127.0684282,37.14490647
오산시,기타,경기도 오산시 오산동 905,,오산로,127.0684217,37.14490647
오산시,기타,경기도 오산시 오산동 903-1,,오산로,127.0680791,37.1465367
오산시,기타,경기도 오산시 오산동 903-2,,오산로,127.0684907,37.1466931
오산시,지방도,경기도 오산시 가장동 379-3,310번,가장로,127.038625,37.1611216
오산시,시도,경기도 오산시 오산동 890,,성호대로,127.0736985,37.15130161
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736985,37.15130161
오산시,일반국도,경기도 오산시 오산동 890,1번,경기대로,127.0736408,37.15130161
오산시,시도,경기도 오산시 내삼미동 899,,수목원로,127.0662429,37.17522558
오산시,시도,경기도 오산시 내삼미동 899,,수목원로,127.0662429,37.17522558
오산시,시도,경기도 오산시 내삼미동 899,,수목원로,127.0662429,37.17522558
오산시,시도,경기도 오산시 금암동 502-1,,수목원로,127.050001,37.175211
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,시도,경기도 오산시 누읍동 363-3,,수목원로,127.0550856,37.142006
오산시,기타,경기도 오산시 궐동 714,,대호로,127.0541515,37.16207958
오산시,기타,경기도 오산시 궐동 716,,궐리사로,127.0559923,37.16062113
오산시,기타,경기도 오산시 궐동 718,,궐리사로,127.0571133,37.16042089
오산시,기타,경기도 오산시 원동 854,,오산로132번길,127.0719445,37.13958063
오산시,기타,경기도 오산시 원동 854,,오산로132번길,127.0719445,37.13958063
오산시,시도,경기도 오산시 세교동 631-1,,수목원로,127.0425873,37.18680358
오산시,시도,경기도 오산시 세교동 629,,수목원로,127.0424757,37.18365762
오산시,기타,경기도 오산시 청호동 346,,엘지로,127.0862913,37.13059144
오산시,기타,경기도 오산시 청호동 346,,엘지로,127.0862913,37.13059144
